,price,Condition ,Date ,Views ,City,Motorbike Type ,Make Year,Make,Model,Engine size (cc),Lot No.,Kilometers
1394,"Rs. 6,50,000",Used,27/7/2016,104,Lalitpur,Sportsbike,2015,KTM,RC 390,390,71,570
1395,Rs. 5.00,Used,15/7/2016,389,Lalitpur,Sportsbike,2016,KTM,RC 200,200,72,3900
1396,Rs. 5.00,Used,15/7/2016,239,Lalitpur,Sportsbike,2016,KTM,RC 200,200,72,3900
1397,"Rs. 4,90,000",Used,8/7/2016,201,Lalitpur,Sportsbike,2015,KTM,Duke 200,200,72,3000
1398,"Rs. 5,00,000",Used,8/7/2016,290,Lalitpur,Sportsbike,2015,KTM,RC 200,200,72,3100
1399,"Rs. 4,50,000",Used,2/7/2016,439,Dharan,Sportsbike,2015,KTM,RC 200,200,21,3800
1400,"Rs. 4,35,000",Used,29/6/2016,455,Kathmandu,Sportsbike,2015,KTM,RC 200,200,69,6000
1401,"Rs. 3,60,000",Used,23/6/2016,698,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,10500
1402,"Rs. 3,00,000",Used,20/6/2016,167,Kathmandu,Sportsbike,2015,KTM,Duke 200,200,65,10000
1403,"Rs. 4,32,000",Used,22/6/2016,112,Narayanghat,Sportsbike,2014,KTM,RC 200,200,38,8000
1404,"Rs. 4,32,000",Used,19/6/2016,91,Parsa Bazaar,Sportsbike,2014,KTM,RC 200,200,38,8000
1405,"Rs. 3,95,000",Used,16/6/2016,375,Kathmandu,Sportsbike,2015,KTM,Duke 200,200,69,3500
1406,"Rs. 4,32,000",Used,15/6/2016,83,Kathmandu,Sportsbike,2015,KTM,RC 200,200,68,9000
1407,"Rs. 3,72,000",Used,9/6/2016,396,Kathmandu,Sportsbike,2015,KTM,Duke 200,200,70,7000
1408,"Rs. 4,30,000",Used,3/6/2016,339,Kathmandu,Sportsbike,2015,KTM,RC 200,200,21,12000
1409,"Rs. 4,30,000",Used,3/6/2016,60,Urlabari,Sportsbike,2015,KTM,RC 200,200,21,12000
1410,"Rs. 4,40,000",Used,17/5/2016,744,Kathmandu,Sportsbike,2015,KTM,RC 200,200,69,9000
1411,"Rs. 4,35,000",Used,10/5/2016,285,Kathmandu,Sportsbike,2015,KTM,RC 200,200,,1700
1412,"Rs. 3,30,000",Used,7/5/2016,619,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,64,13000
1413,"Rs. 3,40,000",Used,5/5/2016,384,Waling,Sportsbike,2014,KTM,Duke 200,200,11,10000
1414,"Rs. 4,50,000",Used,4/5/2016,346,Lalitpur,Sportsbike,2015,KTM,RC 200,200,69,8000
1415,"Rs. 3,45,000",Used,3/5/2016,578,Waling,Sportsbike,2014,KTM,Duke 200,200,19,9662
1416,"Rs. 4,10,000",Used,3/8/2016,523,Bhaktapur,Sportsbike,2016,KTM,Duke 200,200,73,6000
1417,"Rs. 3,10,000",Used,5/6/2016,194,Kathmandu,Sportsbike,2012,KTM,Duke 200,200,57,16000
1418,"Rs. 3,45,000",Used,25/4/2016,467,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,5980
1419,"Rs. 4,65,000",Used,23/4/2016,790,Kathmandu,Sportsbike,2015,KTM,RC 200,200,10,4000
1420,"Rs. 4,65,000",Used,23/4/2016,275,Kathmandu,Sportsbike,2015,KTM,RC 200,200,10,4000
1421,"Rs. 3,80,000",Used,22/4/2016,363,,Sportsbike,2015,KTM,Duke 200,200,69,4200
1422,"Rs. 4,60,000",Used,4/4/2016,78,,Sportsbike,2015,KTM,Duke 200,200,10,9000
1423,"Rs. 4,00,000",Used,26/3/2016,770,Kathmandu,Sportsbike,2015,KTM,RC 200,644,64,24085
1424,"Rs. 4,00,000",Used,26/3/2016,464,Kathmandu,Sportsbike,2015,KTM,RC 200,644,64,24085
1425,"Rs. 5,45,000",Used,25/3/2016,5405,Kathmandu,Sportsbike,2015,KTM,Duke 390,375,70,2300
1426,Contact Seller,Used,14/3/2016,514,Kathmandu,Sportsbike,2016,KTM,Duke 390,373,67,10100
1427,"Rs. 5,15,000",Used,14/3/2016,61,Kathmandu,Sportsbike,2015,KTM,Duke 390,373,67,10100
1428,"Rs. 4,10,000",Used,13/3/2016,593,Pokhara,Sportsbike,2014,KTM,Duke 200,390,60,13000
1429,"Rs. 3,95,000",Used,10/3/2016,2704,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,60,10500
1430,"Rs. 3,05,000",Used,24/8/2016,630,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,18000
1431,"Rs. 3,80,000",Used,5/3/2016,3889,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,5400
1432,"Rs. 5,70,000",Used,25/2/2016,2710,Kathmandu,Sportsbike,2015,KTM,RC 390,390,70,5000
1433,"Rs. 4,10,000",Used,3/2/2016,1323,Kathmandu,Sportsbike,2013,KTM,Duke 390,375,60,23000
1434,"Rs. 3,10,000",Used,16/1/2016,1706,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,56,29000
1435,"Rs. 5,80,000",Used,9/1/2016,463,Kathmandu,Sportsbike,2015,KTM,RC 390,390,58,4000
1436,"Rs. 6,30,000",Used,5/1/2016,441,Butwal,Sportsbike,2015,KTM,RC 390,390,69,1200
1437,"Rs. 6,00,000",Used,7/9/2016,3608,Hetauda,Sportsbike,2016,KTM,Duke 390,390,38,2000
1438,"Rs. 3,25,000",Used,7/12/2015,539,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,62,22000
1439,"Rs. 5,10,000",Used,29/11/2015,120,Kathmandu,Sportsbike,2015,KTM,Duke 200,390,69,2500
1440,"Rs. 3,50,000",Used,24/11/2015,173,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,62,4000
1441,Contact Seller,Used,16/11/2015,1532,Narayanghat,Sportsbike,2015,KTM,RC 390,390,71,250
1442,"Rs. 6,45,000",Used,15/11/2015,586,Kathmandu,Sportsbike,2015,KTM,Duke 200,390,69,750
1443,"Rs. 2,80,000",Used,8/10/2015,9724,Butwal,Sportsbike,2012,KTM,Duke 200,200,22,33000
1444,"Rs. 5,00,000",Used,29/9/2015,3717,Kathmandu,Sportsbike,2014,KTM,Duke 390,373,60,8500
1445,"Rs. 3,60,000",Used,24/9/2015,748,Pokhara,Sportsbike,2015,KTM,Duke 200,200,9,1300
1446,"Rs. 2,45,000",Used,24/9/2015,3005,Hetauda,Sportsbike,2012,KTM,Duke 200,200,51,24000
1447,"Rs. 4,90,000",Used,22/9/2015,2413,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,64,6000
1448,"Rs. 4,80,000",Used,16/9/2015,273,Kathmandu,Sportsbike,2013,KTM,Duke 390,390,60,8600
1449,"Rs. 1,50,000",Used,16/9/2015,8683,Lekhnath,Sportsbike,2014,KTM,RC 390,390,50,5000
1450,"Rs. 5,00,000",Used,3/9/2015,744,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,60,7500
1451,"Rs. 3,55,000",Used,9/8/2015,1168,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,62,8000
1452,"Rs. 3,90,000",Used,19/7/2015,7969,Pokhara,Sportsbike,2015,KTM,Duke 200,200,65,1800
1453,"Rs. 4,00,000",Used,16/7/2015,107,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,4000
1454,"Rs. 2,55,000",Used,9/7/2015,1420,Lalitpur,Sportsbike,2012,KTM,Duke 200,200,51,16000
1455,Contact Seller,Used,30/6/2015,1180,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,57,7100
1456,"Rs. 3,50,000",Used,29/6/2015,1840,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,57,
1457,"Rs. 3,75,000",Used,24/6/2015,191,Banepa,Sportsbike,2014,KTM,Duke 200,200,65,7042
1458,"Rs. 3,50,000",Used,24/6/2015,87,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,57,12000
1459,"Rs. 3,40,000",Used,24/6/2015,963,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,58,8500
1460,"Rs. 3,65,000",Used,16/6/2015,212,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,4000
1461,"Rs. 4,40,000",Used,15/6/2015,1065,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,62,14500
1462,"Rs. 4,40,000",Used,9/6/2015,1047,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,60,18000
1463,"Rs. 3,35,000",Used,8/6/2015,258,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,61,14000
1464,"Rs. 3,20,000",Used,1/6/2015,102,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,56,12000
1465,"Rs. 2,50,000",Used,25/5/2015,706,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,51,27000
1466,"Rs. 3,40,000",Used,19/5/2015,1494,Lalitpur,Sportsbike,2013,KTM,Duke 200,200,56,14500
1467,"Rs. 3,95,000",Used,14/5/2015,932,Kathmandu,Sportsbike,2015,KTM,Duke 200,1500,66,1600
1468,"Rs. 3,40,000",Used,9/4/2015,1589,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,59,14550
1469,"Rs. 4,80,000",Used,3/4/2015,2460,Pokhara,Sportsbike,2015,KTM,RC 200,200,67,600
1470,"Rs. 3,55,000",Used,27/3/2015,923,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,61,12000
1471,"Rs. 3,70,000",Used,26/3/2015,139,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,6500
1472,"Rs. 4,50,000",Used,26/3/2015,184,Pokhara,Sportsbike,2014,KTM,Duke 390,390,9,10000
1473,"Rs. 5,60,000",Used,23/3/2015,556,Lalitpur,Sportsbike,2014,KTM,Duke 390,390,65,1200
1474,"Rs. 3,55,000",Used,10/3/2015,1968,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,62,16000
1475,"Rs. 2,80,000",Used,15/3/2015,935,Lalitpur,Sportsbike,2012,KTM,Duke 200,200,51,25000
1476,"Rs. 3,05,000",Used,4/3/2015,4511,,Sportsbike,2012,KTM,Duke 200,200,14,20000
1477,"Rs. 2,95,000",Used,25/2/2015,1854,Kathmandu,Sportsbike,2011,KTM,Duke 200,200,51,16000
1478,"Rs. 4,00,000",Used,24/2/2015,280,Kathmandu,Sportsbike,2014,KTM,Duke 390,390,1,5000
1479,"Rs. 3,50,000",Used,18/2/2015,111,Kathmandu,Sportsbike,2012,KTM,Duke 200,200,51,13000
1480,"Rs. 3,50,000",Used,17/2/2015,2100,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,4000
1481,"Rs. 3,15,000",Used,12/2/2015,257,Kathmandu,Sportsbike,2013,KTM,Duke 200,200,56,19000
1482,"Rs. 5,20,000",Used,12/2/2015,1122,Kathmandu,Sportsbike,2013,KTM,Duke 390,390,60,
1483,"Rs. 4,00,000",Used,6/2/2015,222,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,400
1484,"Rs. 3,80,000",Used,9/9/2015,536,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,65,2750
1485,"Rs. 3,35,000",Used,1/2/2015,118,Bhaktapur,Sportsbike,2012,KTM,Duke 200,200,57,7200
1486,"Rs. 3,40,000",Used,17/1/2015,1320,Bhaktapur,Sportsbike,2014,KTM,Duke 200,200,61,13000
1487,"Rs. 3,30,000",Used,17/1/2015,939,Bhaktapur,Sportsbike,2013,KTM,Duke 200,200,57,10000
1488,"Rs. 3,65,000",Used,11/1/2015,1182,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,3500
1489,"Rs. 4,50,000",Used,11/1/2015,1699,Bhaktapur,Sportsbike,2014,KTM,Duke 390,390,62,8500
1490,"Rs. 2,45,000",Used,9/1/2015,2377,Bhaktapur,Sportsbike,2012,KTM,Duke 200,200,51,32000
1491,"Rs. 2,90,000",Used,26/12/2014,1035,Lalitpur,Sportsbike,2012,KTM,Duke 200,200,51,8000
1492,"Rs. 3,65,000",Used,19/12/2014,3963,Kathmandu,Sportsbike,2014,KTM,Duke 200,200,63,3500
1493,"Rs. 4,85,000",Used,11/12/2014,750,Dharan,Sportsbike,2014,KTM,Duke 390,373,17,13000
1494,"Rs. 3,70,000",Used,4/11/2014,166,Bhaktapur,Sportsbike,2013,KTM,Duke 200,200,61,9000
1495,"Rs. 4,80,000",Used,18/11/2014,652,Lalitpur,Sportsbike,2014,KTM,Duke 390,390,60,6500
1496,"Rs. 3,80,000",Used,11/10/2014,287,Kirtipur,Sportsbike,2014,KTM,Duke 200,200,64,6000
1497,"Rs. 6,81,900",New,27/6/2016,47110,Kathmandu,Sportsbike,2015,KTM,RC 390,373,,
1498,"Rs. 5,26,900",New,27/6/2016,77416,Kathmandu,Sportsbike,2015,KTM,RC 200,200,,
1499,"Rs. 2,80,000",Used,15/9/2014,5686,Pokhara,Sportsbike,2012,KTM,Duke 200,200,7,14000
1500,"Rs. 6,06,900",New,27/6/2016,31939,Kathmandu,Sportsbike,2015,KTM,Duke 390,373,,
1501,"Rs. 4,41,900",New,27/6/2016,90590,Kathmandu,Sportsbike,2015,KTM,Duke 200,200,,
1502,"Rs. 3,60,000",Used,29/9/2020,12,Lekhnath,Cruiser,2017,Royal Enfield,Classic 350,350,13,22000
1503,"Rs. 5,30,000",Used,21/9/2020,58,Lalitpur,Cruiser,2019,Royal Enfield,Bullet 350,350,5,7000
1504,"Rs. 3,88,000",Used,27/8/2020,172,Kathmandu,Cruiser,2017,Royal Enfield,Classic 350,350,84,11800
1505,"Rs. 3,80,000",Used,13/7/2020,57,Kathmandu,Cruiser,2017,Royal Enfield,Bullet 350,349,89,19000
1506,"Rs. 3,50,000",Used,6/6/2020,172,Bhairahawa,Cruiser,2017,Royal Enfield,Classic 350,350,36,23000
1507,"Rs. 3,75,000",Used,21/6/2017,1569,Kathmandu,Cruiser,2015,Royal Enfield,Classic Battle Green,500,71,6000
1508,"Rs. 4,60,000",Used,9/4/2017,463,Lalitpur,Cruiser,2015,Royal Enfield,Classic Battle Green,500,71,4000
1509,"Rs. 4,60,000",Used,9/4/2017,94,Lalitpur,Cruiser,2015,Royal Enfield,Classic Battle Green,500,71,4000
1510,"Rs. 3,65,000",Used,30/3/2017,856,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,65,15900
1511,"Rs. 4,00,000",Used,22/3/2017,150,Pokhara,Cruiser,2016,Royal Enfield,Bullet 350,350,11,8000
1512,"Rs. 3,60,000",Used,4/3/2017,503,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,67,30000
1513,"Rs. 2,90,000",Used,22/2/2017,631,Biratnagar,Cruiser,2013,Royal Enfield,Classic 350,350,14,20000
1514,"Rs. 3,40,000",Used,1/3/2017,406,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,349,55,14000
1515,"Rs. 3,40,000",Used,4/2/2017,265,Pokhara,Cruiser,2014,Royal Enfield,Classic 350,350,9,17500
1516,"Rs. 4,35,000",Used,31/1/2017,971,Kathmandu,Cruiser,2016,Royal Enfield,Classic 350,350,75,540
1517,"Rs. 4,30,000",Used,25/1/2017,420,Kathmandu,Cruiser,2016,Royal Enfield,Bullet 350,346,77,1500
1518,"Rs. 3,40,000",Used,23/1/2017,426,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,61,13000
1519,"Rs. 3,65,000",Used,17/1/2017,617,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,65,9000
1520,"Rs. 3,80,000",Used,15/1/2017,243,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,63,12500
1521,"Rs. 4,50,000",Used,10/1/2017,715,Lalitpur,Cruiser,2015,Royal Enfield,Classic Battle Green,500,71,3100
1522,"Rs. 3,55,000",Used,8/1/2017,362,Kathmandu,Cruiser,2014,Royal Enfield,Classic 350,350,62,19000
1523,"Rs. 3,50,000",Used,3/1/2017,354,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,61,12700
1524,"Rs. 3,90,000",Used,3/1/2017,107,Tulsipur,Cruiser,2015,Royal Enfield,Bullet 350,350,70,8000
1525,"Rs. 3,90,000",Used,3/1/2017,70,Tulsipur,Cruiser,2015,Royal Enfield,Bullet 350,350,70,8000
1526,"Rs. 2,55,000",Used,26/11/2017,887,Jitpur,Cruiser,2013,Royal Enfield,Classic 350,350,24,30000
1527,"Rs. 4,20,000",Used,24/12/2016,820,Kathmandu,Cruiser,2016,Royal Enfield,Bullet 350,350,77,600
1528,"Rs. 3,30,000",Used,3/3/2017,1425,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,55,22500
1529,"Rs. 3,50,000",Used,1/12/2016,382,Kathmandu,Cruiser,2011,Royal Enfield,Bullet 350,350,44,45000
1530,"Rs. 4,50,000",Used,15/11/2016,872,Pokhara,Cruiser,2015,Royal Enfield,Classic Battle Green,500,70,8000
1531,"Rs. 3,50,000",Used,30/10/2016,1038,Pokhara,Cruiser,2010,Royal Enfield,Bullet 350,350,5,
1532,"Rs. 3,50,000",Used,13/1/2017,855,Kathmandu,Cruiser,2014,Royal Enfield,Classic 500,500,51,21000
1533,"Rs. 4,05,000",Used,1/10/2016,431,,Cruiser,2014,Royal Enfield,Classic 350,350,65,15000
1534,"Rs. 3,50,000",Used,29/9/2016,679,Kathmandu,Cruiser,2013,Royal Enfield,Bullet 350,350,60,16000
1535,"Rs. 2,75,000",Used,13/9/2017,547,Lekhnath,Cruiser,2013,Royal Enfield,Bullet 350,350,8,20000
1536,"Rs. 3,95,000",Used,5/9/2016,1819,Birtamod,Cruiser,2015,Royal Enfield,Classic 350,350,7,10000
1537,"Rs. 3,95,000",Used,5/9/2016,87,Birtamod,Cruiser,2015,Royal Enfield,Bullet 350,350,7,10000
1538,"Rs. 2,75,000",Used,1/9/2016,788,Waling,Cruiser,2010,Royal Enfield,Bullet 350,358,11,25000
1539,"Rs. 3,89,000",Used,25/8/2016,337,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,57,18000
1540,"Rs. 3,65,000",Used,19/8/2016,498,Urlabari,Cruiser,2015,Royal Enfield,Bullet 350,350,6,14000
1541,"Rs. 4,40,000",Used,19/8/2016,881,Pokhara,Cruiser,2016,Royal Enfield,Classic 500,500,9,20000
1542,"Rs. 4,10,000",Used,19/8/2016,232,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,67,13000
1543,"Rs. 4,87,000",Used,14/8/2016,502,Kathmandu,Cruiser,2015,Royal Enfield,Classic Chrome,500,65,7300
1544,"Rs. 3,50,000",Used,10/8/2016,717,Lamki,Cruiser,2010,Royal Enfield,Bullet 350,350,4,3550
1545,"Rs. 2,90,000",Used,25/7/2016,1135,Damauli,Cruiser,2009,Royal Enfield,Bullet 350,350,9,28000
1546,"Rs. 3,00,000",Used,21/7/2016,1078,Kathmandu,Cruiser,2004,Royal Enfield,Bullet 350,350,17,50000
1547,"Rs. 3,50,000",Used,5/7/2016,1417,Pokhara,Cruiser,2006,Royal Enfield,Bullet 350,350,6,10000
1548,"Rs. 3,00,000",Used,4/7/2016,159,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,48,14000
1549,"Rs. 3,55,000",Used,23/6/2016,449,,Cruiser,2010,Royal Enfield,Bullet 350,350,39,16500
1550,"Rs. 3,00,000",Used,23/6/2016,79,Kathmandu,Cruiser,2009,Royal Enfield,Bullet 350,350,27,35000
1551,"Rs. 5,75,000",Used,22/6/2016,1678,Pokhara,Cafe Racer,2014,Royal Enfield,Continental GT,535,11,3000
1552,"Rs. 3,50,000",Used,17/6/2016,773,Narayanghat,Cruiser,2009,Royal Enfield,Bullet 350,350,33,33000
1553,"Rs. 3,60,000",Used,11/6/2016,131,Pokhara,Cruiser,2014,Royal Enfield,Bullet 350,350,61,14000
1554,Rs. 4.00,Used,11/6/2016,123,Pokhara,Cruiser,2014,Royal Enfield,Bullet 350,350,61,14000
1555,"Rs. 2,90,000",Used,10/6/2016,1066,Chandrauta,Cruiser,2013,Royal Enfield,Bullet 350,350,26,29000
1556,"Rs. 3,60,000",Used,5/6/2016,851,Kathmandu,Cruiser,2013,Royal Enfield,Bullet 350,350,59,9000
1557,"Rs. 4,10,000",Used,29/5/2016,703,Kathmandu,Cruiser,2012,Royal Enfield,Classic Battle Green,500,51,24500
1558,"Rs. 2,25,000",Used,4/5/2016,1247,Pokhara,Cruiser,2012,Royal Enfield,Bullet Electra Twinspark,350,9,40000
1559,"Rs. 3,55,000",Used,1/5/2016,542,Bharatpur,Cruiser,2010,Royal Enfield,Bullet 350,350,39,16400
1560,"Rs. 4,30,000",Used,16/4/2016,699,Banepa,Cruiser,2010,Royal Enfield,Bullet 500,500,42,19000
1561,"Rs. 3,50,000",Used,10/3/2016,1033,Rampur,Cruiser,2013,Royal Enfield,Bullet 500,500,13,14000
1562,"Rs. 3,60,000",Used,2/3/2016,407,Waling,Cruiser,2012,Royal Enfield,Bullet 350,350,32,14000
1563,"Rs. 3,65,000",Used,2/3/2016,495,Kathmandu,Cruiser,1991,Royal Enfield,Bullet 350,350,59,18000
1564,"Rs. 3,40,000",Used,22/2/2016,2390,Bharatpur,Cruiser,2010,Royal Enfield,Bullet 350,350,43,12000
1565,"Rs. 3,25,000",Used,18/2/2016,1962,Kathmandu,Cruiser,2012,Royal Enfield,Bullet 350,350,47,20000
1566,"Rs. 3,85,000",Used,6/2/2016,437,Pokhara,Cruiser,2014,Royal Enfield,Classic 350,350,8,12000
1567,"Rs. 1,90,000",Used,26/1/2016,3204,Bharatpur,Cruiser,2004,Royal Enfield,Bullet 350,350,49,29000
1568,"Rs. 6,00,000",Used,20/1/2016,3084,Kathmandu,Cafe Racer,2014,Royal Enfield,Continental GT,535,61,1000
1569,"Rs. 4,25,000",Used,6/1/2016,684,Kathmandu,Cruiser,2013,Royal Enfield,Classic Battle Green,500,57,14000
1570,Rs. 290.00,Used,2/1/2016,822,Kathmandu,Cruiser,2011,Royal Enfield,Bullet 350,350,42,30000
1571,"Rs. 2,75,000",Used,29/12/2015,1949,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,52,25000
1572,"Rs. 3,90,000",Used,28/12/2015,214,Pokhara,Cruiser,2014,Royal Enfield,Bullet Electra Twinspark,350,63,7000
1573,"Rs. 2,95,000",Used,27/12/2015,165,Waling,Cruiser,2011,Royal Enfield,Bullet 350,350,7,14000
1574,"Rs. 3,50,000",Used,27/12/2015,127,Waling,Cruiser,2012,Royal Enfield,Bullet 350,350,32,8000
1575,"Rs. 3,30,000",Used,18/12/2015,80,Waling,Cruiser,2011,Royal Enfield,Bullet 350,350,7,14000
1576,"Rs. 4,00,000",Used,6/12/2015,497,Kathmandu,Cruiser,2005,Royal Enfield,Bullet 500,500,8960,59000
1577,"Rs. 3,85,000",Used,19/11/2015,250,Kathmandu,Cruiser,2013,Royal Enfield,Bullet 350,350,53,
1578,"Rs. 3,20,000",Used,11/11/2015,1275,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,51,25690
1579,"Rs. 2,20,000",Used,10/11/2015,1932,Kathmandu,Cruiser,2010,Royal Enfield,Bullet 350,350,32,32000
1580,"Rs. 3,85,000",Used,1/11/2015,875,Kathmandu,Cruiser,2014,Royal Enfield,Bullet Electra Twinspark,350,62,7900
1581,"Rs. 2,75,000",Used,29/10/2015,129,Pokhara,Cruiser,2009,Royal Enfield,Bullet 350,350,9,26000
1582,"Rs. 2,90,000",Used,12/10/2015,115,Kathmandu,Cruiser,2011,Royal Enfield,Bullet 350,350,42,39000
1583,"Rs. 2,80,000",Used,8/10/2015,1269,,Cruiser,2005,Royal Enfield,Bullet 350,350,17,30000
1584,"Rs. 3,80,000",Used,2/10/2015,604,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,63,6300
1585,"Rs. 3,80,000",Used,20/9/2015,562,Birat Chowk,Cruiser,2014,Royal Enfield,Classic 350,350,17,10200
1586,"Rs. 3,80,000",Used,17/9/2015,1879,Kathmandu,Cruiser,2012,Royal Enfield,Classic Battle Green,500,51,16000
1587,"Rs. 5,75,000",New,8/9/2015,6238,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 500,499,,
1588,"Rs. 4,00,000",Used,3/9/2015,727,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,63,8000
1589,"Rs. 4,10,000",Used,25/8/2015,688,Kathmandu,Cruiser,2014,Royal Enfield,Bullet 350,350,63,8000
1590,"Rs. 3,60,000",Used,25/8/2015,143,Lalitpur,Cruiser,2013,Royal Enfield,Classic 350,350,57,14000
1591,"Rs. 4,20,000",Used,20/8/2015,1114,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,65,4000
1592,"Rs. 4,10,000",Used,3/8/2015,932,,Cruiser,2014,Royal Enfield,Classic 350,350,35,6500
1593,"Rs. 2,80,000",Used,3/8/2015,1299,Kathmandu,Cruiser,2010,Royal Enfield,Classic 350,350,42,32000
1594,"Rs. 4,10,000",Used,3/8/2015,124,Narayanghat,Cruiser,2014,Royal Enfield,Classic 350,350,35,6400
1595,"Rs. 4,05,000",Used,3/8/2015,134,Narayanghat,Cruiser,2014,Royal Enfield,Classic 350,350,35,6000
1596,"Rs. 4,00,000",Used,20/7/2015,130,Butwal,Cruiser,2012,Royal Enfield,Classic Chrome,500,14,27000
1597,"Rs. 5,50,000",Used,17/7/2015,1850,Kathmandu,Cruiser,2014,Royal Enfield,Classic Chrome,500,62,500
1598,"Rs. 3,85,000",Used,17/7/2015,1402,Pokhara,Cruiser,2013,Royal Enfield,Classic 350,350,8,13500
1599,"Rs. 3,55,000",Used,17/7/2015,112,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,56,17500
1600,"Rs. 3,55,000",Used,12/7/2015,232,Kathmandu,Cruiser,2015,Royal Enfield,Bullet 350,350,54,22000
1601,"Rs. 3,50,000",Used,8/7/2015,374,Kathmandu,Cruiser,2012,Royal Enfield,Classic 350,350,54,14000
1602,"Rs. 3,00,000",Used,8/7/2015,574,Kathmandu,Cruiser,2011,Royal Enfield,Classic 350,350,46,20000
1603,"Rs. 2,50,000",Used,7/7/2015,1714,Pokhara,Cruiser,2005,Royal Enfield,Bullet Electra Twinspark,350,3,25000
1604,"Rs. 2,90,000",Used,5/7/2015,1858,Kathmandu,Other,2009,Royal Enfield,Other,350,33,20700
1605,"Rs. 4,65,000",Used,3/7/2015,3654,Kathmandu,Cruiser,2014,Royal Enfield,Classic 500,500,65,5350
1606,"Rs. 3,40,000",Used,1/7/2015,318,Kathmandu,Cruiser,2010,Royal Enfield,Bullet 350,350,42,35000
1607,"Rs. 3,50,000",Used,29/6/2015,109,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,57,18000
1608,"Rs. 4,30,000",Used,28/6/2015,532,Lalitpur,Cruiser,2015,Royal Enfield,Classic 350,350,68,2040
1609,"Rs. 3,90,000",Used,28/6/2015,1439,Lalitpur,Cruiser,2014,Royal Enfield,Classic 350,350,63,9567
1610,"Rs. 3,75,000",Used,25/6/2015,176,Kathmandu,Cruiser,2014,Royal Enfield,Classic 350,350,62,6000
1611,"Rs. 4,00,000",Used,21/6/2015,329,Kathmandu,Cruiser,2012,Royal Enfield,Bullet 350,500,51,27000
1612,"Rs. 3,50,000",Used,21/6/2015,555,Hetauda,Cruiser,2012,Royal Enfield,Bullet 350,350,29,16000
1613,"Rs. 4,30,000",Used,17/6/2015,1805,Lalitpur,Cruiser,2014,Royal Enfield,Classic Battle Green,500,57,12000
1614,"Rs. 3,70,000",Used,14/6/2015,4291,Kathmandu,Cruiser,2010,Royal Enfield,Bullet 350,350,39,27200
1615,"Rs. 3,90,000",Used,8/6/2015,71,Kathmandu,Cruiser,2013,Royal Enfield,Classic 350,350,55,17000
