Make,Model,Engine size (cc),Motorbike Type ,Make Year,datetime,Condition ,City,Lot No.,Kilometers,views (int),price(float)
Bajaj,Pulsar 220F,220.0,Standard,2015.0,2016-04-03,Used,Koholpur,5.0,4500.0,244,230000.0
Bajaj,Discover 135,135.0,Standard,2008.0,2015-11-17,Used,Butwal,5.0,41000.0,73,95000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-11-16,Used,Butwal,20.0,18000.0,1254,230000.0
Bajaj,Pulsar 150,150.0,Standard,2007.0,2015-07-11,Used,Kathmandu,25.0,50000.0,450,80000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-03-11,Used,Bardaghat,9.0,48000.0,774,95000.0
Bajaj,Avenger,220.0,Cruiser,2011.0,2015-02-11,Used,Lalitpur,50.0,20000.0,290,160000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2016-07-01,Used,Damak,7.0,17000.0,9689,134999.0
Bajaj,Pulsar 150,1500.0,Standard,2015.0,2015-10-27,Used,Dharan,20.0,1200.0,1060,200000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-10-23,Used,Banepa,45.0,43500.0,71,120000.0
Bajaj,Pulsar 220F,220.0,Standard,2015.0,2015-10-18,Used,Kathmandu,67.0,3700.0,563,240000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-10-14,Used,Dharan,19.0,9000.0,2600,191000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-10-13,Used,Urlabari,7.0,30000.0,460,150000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-11-10,Used,Nepalgunj,4.0,69000.0,407,160000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-09-10,Used,Hetauda,27.0,17000.0,866,140000.0
Bajaj,Pulsar 220F,220.0,Standard,2015.0,2015-09-10,Used,Kathmandu,67.0,3700.0,379,250000.0
Bajaj,Pulsar 180,180.0,Standard,2009.0,2015-07-10,Used,Pokhara,4.0,45.0,1115,110000.0
Bajaj,Avenger,220.0,Cruiser,2015.0,2015-07-10,Used,Kathmandu,22.0,1900.0,229,225000.0
Bajaj,Avenger,220.0,Cruiser,2015.0,2015-05-10,Used,Butwal,15.0,1900.0,139,225000.0
Bajaj,Other,135.0,Standard,2010.0,2015-04-10,Used,Pathari,6.0,39500.0,150,90000.0
Bajaj,Avenger,220.0,Cruiser,2012.0,2015-07-10,Used,Dharan,13.0,13500.0,2406,155000.0
Bajaj,Pulsar 180,180.0,Standard,2013.0,2015-01-10,Used,Kusma,54.0,14000.0,168,110000.0
Bajaj,Pulsar AS200,200.0,Standard,2015.0,2015-09-30,Used,Kathmandu,70.0,200.0,303,285000.0
Bajaj,Pulsar 180,180.0,Standard,2013.0,2015-09-29,Used,Pokhara,9.0,14300.0,2649,170000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-09-26,Used,Butwal,11.0,48300.0,383,125000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-09-25,Used,Kathmandu,53.0,27000.0,752,165000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2015.0,2015-11-15,Used,Kathmandu,67.0,6500.0,602,260000.0
Bajaj,Pulsar 180,180.0,Standard,2011.0,2015-09-24,Used,Lalitpur,49.0,9590.0,112,150000.0
Bajaj,Pulsar 180,180.0,Standard,2014.0,2015-09-24,Used,Biratnagar,16.0,17000.0,193,165000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-09-23,Used,Kathmandu,57.0,14000.0,87,180000.0
Bajaj,Pulsar 150,150.0,Standard,2015.0,2015-09-21,Used,Kathmandu,48.0,28000.0,483,134000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-09-17,Used,Lalitpur,48.0,28000.0,206,133000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-09-17,Used,Kathmandu,48.0,28000.0,157,133000.0
Bajaj,Avenger,200.0,Cruiser,2006.0,2015-09-16,Used,Lekhnath,3.0,290000.0,211,130000.0
Bajaj,Avenger,200.0,Cruiser,2006.0,2015-09-16,Used,Pokhara,3.0,250000.0,1039,13000.0
Bajaj,Avenger,200.0,Cruiser,2006.0,2015-09-16,Used,Pokhara,3.0,250000.0,170,12000.0
Bajaj,Pulsar 220,220.0,Standard,2010.0,2015-09-15,Used,Pokhara,5.0,22590.0,346,150000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-09-13,Used,Biratnagar,13.0,14000.0,711,160000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-12-22,Used,Kathmandu,41.0,34000.0,313,110000.0
Bajaj,Avenger,220.0,Cruiser,2010.0,2015-08-09,Used,Kathmandu,45.0,8000.0,215,165000.0
Bajaj,Avenger,220.0,Cruiser,2011.0,2015-06-09,Used,Butwal,10.0,40000.0,827,160000.0
Bajaj,Platina 100 ES,102.0,Standard,2015.0,2015-03-09,New,Kathmandu,,,8239,142900.0
Bajaj,Pulsar AS150,150.0,Sportsbike,2015.0,2015-03-09,New,Kathmandu,,,29671,249900.0
Bajaj,Pulsar AS200,200.0,Standard,2015.0,2015-03-09,New,Kathmandu,,,16991,284900.0
Bajaj,Avenger,220.0,Cruiser,2013.0,2015-02-09,Used,Kathmandu,57.0,16000.0,106,190000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-09-09,Used,Kathmandu,54.0,23000.0,818,185000.0
Bajaj,Pulsar 150,150.0,Standard,2008.0,2015-08-30,Used,Kathmandu,27.0,20000.0,1372,60000.0
Bajaj,Pulsar RS200,200.0,Sportsbike,2015.0,2015-08-30,Used,Kathmandu,70.0,10.0,352,395999.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-08-26,Used,Kathmandu,27.0,32000.0,236,80000.0
Bajaj,Pulsar 150,150.0,Standard,2015.0,2015-08-25,Used,Lalitpur,14.0,52000.0,565,45000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-08-23,Used,,11.0,26000.0,920,115000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-08-13,Used,Butwal,19.0,3300.0,689,185000.0
Bajaj,Pulsar 180,180.0,Standard,2012.0,2015-12-08,Used,Kathmandu,49.0,14000.0,1193,120000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-12-08,Used,Kathmandu,53.0,30000.0,888,144000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-12-08,Used,Kathmandu,51.0,25500.0,492,135000.0
Bajaj,Avenger,220.0,Cruiser,2014.0,2015-12-08,Used,Kathmandu,64.0,7000.0,151,225000.0
Bajaj,Avenger,220.0,Cruiser,2011.0,2015-10-08,Used,Kathmandu,50.0,20000.0,256,175000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-09-08,Used,Madhyapur Thimi,60.0,18000.0,247,175000.0
Bajaj,Avenger,220.0,Cruiser,2014.0,2017-07-16,Used,Kathmandu,59.0,18000.0,170,170000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-07-08,Used,Madhyapur Thimi,60.0,18000.0,91,175000.0
Bajaj,Pulsar 180,180.0,Standard,2009.0,2015-06-08,Used,Kathmandu,37.0,44000.0,625,95000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2015.0,2015-03-08,Used,Kathmandu,6060.0,1500.0,347,NaN
Bajaj,Pulsar 220,220.0,Standard,2011.0,2015-02-08,Used,Lalitpur,66.0,6500.0,128,200000.0
Bajaj,Pulsar RS200,200.0,Sportsbike,2015.0,2015-07-29,New,Kathmandu,,,55905,399900.0
Bajaj,Pulsar 220F,220.0,Standard,2015.0,2015-07-28,Used,Kathmandu,68.0,4500.0,287,250000.0
Bajaj,Pulsar 180,180.0,Standard,2015.0,2015-07-26,Used,Kathmandu,29.0,,941,75000.0
Bajaj,Pulsar 200,200.0,Standard,2010.0,2015-07-23,Used,Kathmandu,58.0,27000.0,914,90000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-07-25,Used,Dharan,16.0,10000.0,1119,200000.0
Bajaj,Pulsar 180,180.0,Standard,2010.0,2015-07-21,Used,Kathmandu,43.0,19000.0,89,150000.0
Bajaj,Pulsar 150,150.0,Standard,2009.0,2015-07-21,Used,Khaireni-4,13.0,60000.0,167,85000.0
Bajaj,Discover 135,135.0,Standard,2008.0,2015-07-22,Used,Lalitpur,29.0,40000.0,480,80000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-07-16,Used,Kathmandu,62.0,35000.0,290,215000.0
Bajaj,Pulsar 220,220.0,Standard,2012.0,2015-07-15,Used,Kathmandu,51.0,35000.0,400,175000.0
Bajaj,Pulsar 220,220.0,Standard,2011.0,2015-07-15,Used,Kathmandu,40.0,50000.0,200,125000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-07-14,Used,Kathmandu,53.0,24000.0,1316,160000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-07-13,Used,Kathmandu,60.0,8000.0,745,210000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-07-13,Used,Kathmandu,55.0,28000.0,251,165000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-07-13,Used,,22.0,15000.0,1353,175000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-12-07,Used,Kathmandu,64.0,5700.0,107,235000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-12-07,Used,Kathmandu,53.0,,935,180000.0
Bajaj,Pulsar 220,220.0,Standard,2013.0,2015-10-07,Used,Kathmandu,56.0,18000.0,662,185000.0
Bajaj,Discover 135,135.0,Standard,2009.0,2015-10-07,Used,Kathmandu,37.0,,222,87000.0
Bajaj,Avenger,180.0,Cruiser,2006.0,2015-10-07,Used,Kathmandu,24.0,9900.0,200,175000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-07-07,Used,Kathmandu,64.0,6000.0,149,190000.0
Bajaj,Pulsar 220,220.0,Standard,2011.0,2015-05-07,Used,Kathmandu,48.0,35000.0,742,160000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-04-07,Used,Gatthaghar,67.0,4500.0,319,255000.0
Bajaj,Pulsar 220F,220.0,Standard,2012.0,2015-03-07,Used,Lalitpur,52.0,33000.0,661,170000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2014.0,2015-02-07,Used,Butwal,17.0,11200.0,3115,225000.0
Bajaj,Pulsar 220F,220.0,Standard,2011.0,2015-03-07,Used,Kathmandu,46.0,38000.0,507,145000.0
Bajaj,Pulsar 220,220.0,Standard,2014.0,2015-01-07,Used,Lalitpur,64.0,10000.0,233,220000.0
Bajaj,Pulsar 200,200.0,Standard,2009.0,2015-02-07,Used,Kathmandu,33.0,39444.0,840,77000.0
Bajaj,Pulsar 150,150.0,Standard,2015.0,2015-01-07,Used,Kathmandu,66.0,2000.0,370,205000.0
Bajaj,Avenger,200.0,Cruiser,2009.0,2015-01-07,Used,Kathmandu,38.0,16000.0,636,95000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-06-29,Used,Kathmandu,51.0,16000.0,137,150000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-02-07,Used,Kathmandu,60.0,8900.0,397,225000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-06-29,Used,Tamghas,,2500.0,808,195000.0
Bajaj,Avenger,220.0,Cruiser,2014.0,2015-06-28,Used,Kathmandu,64.0,4300.0,107,245000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2014.0,2015-06-28,Used,Lalitpur,60.0,6100.0,136,243000.0
Bajaj,Pulsar 220F,220.0,Standard,2007.0,2015-06-29,Used,Lalitpur,26.0,40000.0,1429,110000.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-06-26,Used,,4.0,14000.0,722,100000.0
Bajaj,Pulsar 150,150.0,Standard,,2015-06-26,Used,Kathmandu,30.0,35000.0,113,95000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-06-25,Used,Kathmandu,55.0,14000.0,242,185000.0
Bajaj,Pulsar 180,180.0,Standard,2011.0,2015-06-24,Used,Kathmandu,35.0,24000.0,120,115000.0
Bajaj,Avenger,220.0,Cruiser,2011.0,2015-06-24,Used,Kathmandu,49.0,28000.0,905,170000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-06-23,Used,Kathmandu,58.0,29000.0,335,195000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-06-23,Used,Kathmandu,58.0,29000.0,65,195000.0
Bajaj,Avenger,220.0,Cruiser,2011.0,2015-06-21,Used,Kathmandu,47.0,16000.0,605,155000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-06-20,Used,Lalitpur,45.0,20000.0,403,135000.0
Bajaj,Discover 135,135.0,Standard,2009.0,2015-06-19,Used,Kathmandu,34.0,22000.0,213,85000.0
Bajaj,Pulsar 180,180.0,Standard,2012.0,2015-06-18,Used,Kathmandu,51.0,30000.0,127,140000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-06-17,Used,Kathmandu,53.0,11000.0,253,170000.0
Bajaj,Pulsar 180,180.0,Standard,2009.0,2015-06-18,Used,Lalitpur,39.0,41000.0,1158,95000.0
Bajaj,Pulsar 220,220.0,Standard,2015.0,2015-06-15,Used,Bhaktapur,52.0,19000.0,173,170000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2014.0,2015-12-06,Used,Kathmandu,63.0,8000.0,575,232000.0
Bajaj,Pulsar 220F,220.0,Standard,2012.0,2015-11-06,Used,Lalitpur,56.0,21000.0,950,182000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-11-06,Used,Kathmandu,53.0,24000.0,721,200000.0
Bajaj,Pulsar 150,150.0,Standard,1980.0,2015-09-06,Used,Bhaktapur,23.0,48000.0,288,40000.0
Bajaj,Pulsar 200,200.0,Standard,2015.0,2015-08-06,Used,Kathmandu,33.0,60000.0,302,98457.0
Bajaj,Pulsar 220S,220.0,Standard,2010.0,2015-08-06,Used,Kathmandu,42.0,55000.0,410,123000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-08-06,Used,Kathmandu,66.0,,161,250000.0
Bajaj,Pulsar 220,220.0,Standard,2011.0,2015-05-06,Used,Kathmandu,48.0,,1839,175000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-07-06,Used,Kathmandu,63.0,13000.0,276,230000.0
Bajaj,Pulsar 150,150.0,Standard,2015.0,2015-03-06,Used,Kathmandu,67.0,,248,224900.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-03-06,Used,Kathmandu,66.0,4000.0,398,250000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2014.0,2015-01-06,Used,Kathmandu,63.0,2000.0,90,260000.0
Bajaj,Pulsar 180,180.0,Standard,2012.0,2015-01-06,Used,Kathmandu,23.0,20000.0,1675,170000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-05-30,Used,Pokhara,6.0,23535.0,854,NaN
Bajaj,Pulsar 220,220.0,Standard,2013.0,2015-03-07,Used,Kathmandu,59.0,13000.0,299,195000.0
Bajaj,Pulsar 220,220.0,Standard,2015.0,2015-05-27,Used,Kathmandu,67.0,2500.0,549,255000.0
Bajaj,Avenger,200.0,Cruiser,,2015-05-27,Used,Kathmandu,57.0,,1170,55000.0
Bajaj,Pulsar 150,150.0,Standard,,2015-05-27,Used,Kathmandu,24.0,27000.0,195,55000.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-05-26,Used,Kathmandu,29.0,38000.0,62,120000.0
Bajaj,Avenger,200.0,Cruiser,2011.0,2015-05-26,Used,Kathmandu,38.0,20000.0,156,90000.0
Bajaj,Pulsar 220F,220.0,Standard,2012.0,2015-05-26,Used,Kathmandu,47.0,40000.0,245,130000.0
Bajaj,Avenger,200.0,Cruiser,2010.0,2015-05-26,Used,Kathmandu,33.0,26000.0,392,105000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-05-24,Used,Kathmandu,58.0,14000.0,609,200000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-05-24,Used,Kathmandu,51.0,38000.0,83,160000.0
Bajaj,Pulsar 150,150.0,Standard,2007.0,2015-05-23,Used,Kathmandu,24.0,29700.0,352,55000.0
Bajaj,Pulsar 200,200.0,Standard,2009.0,2015-05-24,Used,Kathmandu,5.0,50000.0,278,100000.0
Bajaj,Pulsar 220F,220.0,Standard,2009.0,2015-05-22,Used,Lalitpur,29.0,34000.0,519,97000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-05-20,Used,Kathmandu,55.0,,205,130000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-05-20,Used,Kathmandu,41.0,36000.0,334,120000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-05-19,Used,Kathmandu,33.0,31000.0,425,95000.0
Bajaj,Pulsar 220F,220.0,Standard,2011.0,2015-05-19,Used,Kathmandu,43.0,41000.0,201,130000.0
Bajaj,Pulsar 220,220.0,Standard,2012.0,2015-05-20,Used,Kathmandu,46.0,38000.0,481,160000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-05-18,Used,Kathmandu,55.0,23000.0,682,190000.0
Bajaj,Pulsar 220,220.0,Standard,2010.0,2015-05-19,Used,Kathmandu,40.0,26500.0,448,160000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-05-17,Used,Kathmandu,41.0,,169,120000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-05-15,Used,Bhaktapur,53.0,20000.0,143,170000.0
Bajaj,Discover 125 ST,125.0,Standard,2014.0,2015-05-14,Used,Kathmandu,65.0,2100.0,247,170000.0
Bajaj,Discover 125 ST,125.0,Standard,2013.0,2015-11-05,Used,Birgunj,24.0,24000.0,184,140000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-12-05,Used,Lalitpur,60.0,6634.0,1228,207900.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-11-05,Used,Lalitpur,60.0,1500.0,1738,197900.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-11-05,Used,Pokhara,4.0,,575,80000.0
Bajaj,Pulsar 220F,350.0,Standard,2015.0,2015-10-05,Used,Kathmandu,68.0,900000.0,326,506000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-10-05,Used,Kathmandu,43.0,35000.0,126,105000.0
Bajaj,Discover 125,125.0,Standard,2006.0,2015-10-05,Used,Kathmandu,25.0,,137,70000.0
Bajaj,Pulsar 135,135.0,Standard,2009.0,2015-10-05,Used,Kathmandu,39.0,29000.0,123,92000.0
Bajaj,Avenger,220.0,Cruiser,2014.0,2015-10-05,Used,Kathmandu,63.0,8000.0,654,210000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-10-05,Used,Bharatpur,26.0,20164.0,121,150000.0
Bajaj,Pulsar 150,150.0,Standard,2007.0,2015-08-05,Used,Kathmandu,26.0,35000.0,591,75000.0
Bajaj,Pulsar 180,180.0,Standard,2013.0,2015-07-05,Used,Kathmandu,57.0,22000.0,78,150000.0
Bajaj,Avenger,220.0,Cruiser,2010.0,2015-07-05,Used,Kathmandu,45.0,,299,150000.0
Bajaj,Pulsar 220,220.0,Standard,2010.0,2015-07-05,Used,Kathmandu,43.0,50000.0,235,130000.0
Bajaj,Pulsar 150,150.0,Standard,2008.0,2015-06-05,Used,Kathmandu,29.0,70000.0,280,90000.0
Bajaj,Pulsar 150,150.0,Standard,2008.0,2015-07-05,Used,Kathmandu,31.0,30833.0,185,77000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-07-05,Used,Bardaghat,21.0,15000.0,208,215000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-05-05,Used,Biratnagar,12.0,30000.0,1691,100000.0
Bajaj,Pulsar 220,220.0,Standard,2015.0,2015-05-05,Used,Kathmandu,64.0,2500.0,336,245000.0
Bajaj,Pulsar 180,180.0,Standard,2010.0,2015-05-05,Used,Kathmandu,44.0,30000.0,61,110000.0
Bajaj,Pulsar 220S,220.0,Standard,2011.0,2015-04-30,Used,Kathmandu,10.0,60000.0,194,150000.0
Bajaj,Discover 125,120.0,Standard,2011.0,2015-04-30,Used,Kirtipur,12.0,5000.0,63,120000.0
Bajaj,Pulsar 220F,15.0,Standard,2014.0,2015-04-30,Used,Kathmandu,28.0,8500.0,432,200000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-04-23,Used,Kathmandu,67.0,4000.0,58,245000.0
Bajaj,Discover 100,100.0,Standard,2013.0,2015-04-24,Used,Kathmandu,57.0,9000.0,206,135000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-04-23,Used,Kathmandu,58.0,25000.0,998,175000.0
Bajaj,Pulsar 180,179.0,Standard,2009.0,2015-04-22,Used,Bhaktapur,34.0,36000.0,48,120000.0
Bajaj,Pulsar 200,200.0,Standard,2007.0,2015-04-23,Used,Kathmandu,26.0,19576.0,682,95000.0
Bajaj,Pulsar 150,150.0,Standard,2008.0,2015-04-21,Used,Kathmandu,7.0,18000.0,133,70000.0
Bajaj,Pulsar 200NS,150.0,Sportsbike,2012.0,2015-04-21,Used,Kathmandu,53.0,18600.0,150,175000.0
Bajaj,Discover 125,125.0,Standard,,2015-04-21,Used,Kathmandu,20.0,,183,49000.0
Bajaj,Pulsar 200,200.0,Standard,1981.0,2015-04-21,Used,Kathmandu,29.0,,433,95000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-04-20,Used,Kathmandu,57.0,17000.0,69,195000.0
Bajaj,Pulsar 180,180.0,Standard,2006.0,2015-04-20,Used,Kathmandu,25.0,,145,60000.0
Bajaj,Pulsar 150,150.0,Standard,2009.0,2015-04-19,Used,Kathmandu,35.0,23000.0,326,125000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-04-19,Used,Pokhara,7.0,16000.0,6218,185000.0
Bajaj,Pulsar 180,180.0,Standard,2010.0,2015-04-19,Used,Kathmandu,41.0,40000.0,322,110000.0
Bajaj,Discover 135,135.0,Standard,2010.0,2015-04-19,Used,Kathmandu,40.0,39000.0,113,98000.0
Bajaj,Pulsar 150,150.0,Standard,2012.0,2015-12-04,Used,Kathmandu,63.0,20000.0,187,NaN
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-10-04,Used,Kathmandu,46.0,23000.0,343,130000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2014.0,2015-10-04,Used,Kathmandu,65.0,4001.0,97,250000.0
Bajaj,Other,150.0,Standard,,2015-09-04,Used,Kathmandu,2.0,,918,80000.0
Bajaj,Pulsar 220,220.0,Standard,2010.0,2015-09-04,Used,Kathmandu,41.0,41000.0,522,130000.0
Bajaj,Pulsar 150,150.0,Standard,2015.0,2015-08-04,Used,Kathmandu,56.0,18000.0,126,155000.0
Bajaj,Pulsar 220,220.0,Standard,2011.0,2015-08-04,Used,Kathmandu,46.0,35000.0,77,155000.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-09-04,Used,Kathmandu,32.0,40000.0,665,108000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-08-04,Used,,62.0,9000.0,466,230000.0
Bajaj,Pulsar 220,220.0,Standard,2012.0,2015-10-04,Used,Kathmandu,46.0,32000.0,165,160000.0
Bajaj,,180.0,,2014.0,2015-06-04,Used,Kathmandu,61.0,2700.0,198,205000.0
Bajaj,Discover 135,135.0,Standard,2008.0,2015-07-04,Used,Lalitpur,30.0,55000.0,991,85000.0
Bajaj,Pulsar 200,200.0,Standard,2007.0,2015-05-04,Used,Kathmandu,25.0,50000.0,241,105000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-03-04,Used,Kathmandu,58.0,12500.0,199,155000.0
Bajaj,Pulsar 220F,22336.0,Standard,2012.0,2015-02-04,Used,Kathmandu,55.0,28000.0,68,190000.0
Bajaj,Pulsar 200,200.0,Standard,2014.0,2015-05-04,Used,Kathmandu,62.0,4500.0,389,230000.0
Bajaj,Pulsar 150,160.0,Standard,2010.0,2015-02-04,Used,Bhaktapur,42.0,30000.0,741,110000.0
Bajaj,Pulsar 220,220.0,Standard,2010.0,2015-02-04,Used,Kathmandu,43.0,,90,125000.0
Bajaj,Discover 100,100.0,Standard,2011.0,2015-01-04,Used,Butwal,1234556.0,43000.0,76,85000.0
Bajaj,Pulsar 220,220.0,Standard,2008.0,2015-02-04,Used,Kathmandu,26.0,52000.0,851,95000.0
Bajaj,Pulsar 220F,220.0,Standard,2014.0,2015-02-04,Used,Kathmandu,62.0,7000.0,267,210000.0
Bajaj,Pulsar 220F,220.0,Standard,2013.0,2015-03-31,Used,Lalitpur,48.0,30000.0,120,160000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-03-31,Used,Kathmandu,54.0,4000.0,234,190000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2012.0,2015-03-31,Used,Kathmandu,53.0,18400.0,120,174000.0
Bajaj,Pulsar 180,180.0,Standard,2010.0,2015-03-31,Used,Kathmandu,4.0,,223,85000.0
Bajaj,Pulsar 150,150.0,Standard,2014.0,2015-03-30,Used,Kathmandu,66.0,2000.0,94,200000.0
Bajaj,Pulsar 150,150.0,Standard,2009.0,2015-03-30,Used,Kathmandu,33.0,48000.0,187,80000.0
Bajaj,Pulsar 150,150.0,Standard,2013.0,2015-03-29,Used,Kathmandu,58.0,22000.0,87,160000.0
Bajaj,Avenger,200.0,Cruiser,2009.0,2015-03-29,Used,Bhaktapur,37.0,49000.0,76,115000.0
Bajaj,Pulsar 200,200.0,Standard,2008.0,2015-03-29,Used,Kathmandu,28.0,48000.0,92,105000.0
Bajaj,Pulsar 200,200.0,Standard,2002.0,2015-03-28,Used,Lalitpur,28.0,50000.0,161,80000.0
Bajaj,Avenger,200.0,Cruiser,2007.0,2015-03-26,Used,Lalitpur,27.0,,545,95000.0
Bajaj,Pulsar 135,135.0,Standard,2011.0,2015-03-26,Used,Bhaktapur,39.0,30500.0,542,80000.0
Bajaj,Pulsar 180,180.0,Standard,2010.0,2015-03-26,Used,Bhaktapur,44.0,50000.0,439,115000.0
Bajaj,Pulsar 200NS,200.0,Sportsbike,2013.0,2015-03-26,Used,Kathmandu,52.0,26500.0,6977,159999.0
Bajaj,Pulsar 200,200.0,Standard,2011.0,2015-03-27,Used,Kathmandu,29.0,39000.0,311,95000.0
Bajaj,Discover 100,100.0,Standard,2012.0,2015-03-24,Used,Bhaktapur,51.0,11000.0,1316,110000.0
Bajaj,Pulsar 150,150.0,Standard,2011.0,2015-03-24,Used,Kathmandu,37.0,35000.0,112,100000.0
Bajaj,Pulsar 150,150.0,Standard,2010.0,2015-03-24,Used,Bhaktapur,39.0,23000.0,212,130000.0
Bajaj,Pulsar 220F,220.0,Standard,2010.0,2015-03-24,Used,Kathmandu,43.0,38000.0,758,135000.0
Bajaj,Pulsar 180,180.0,Standard,2007.0,2015-03-26,Used,Kathmandu,25.0,29000.0,466,80000.0
Bajaj,Avenger,220.0,Cruiser,2010.0,2015-03-24,Used,Kathmandu,43.0,37000.0,235,135000.0
Bajaj,Pulsar 220,220.0,Standard,2012.0,2015-03-23,Used,Lalitpur,44.0,51000.0,326,149000.0
Bajaj,Pulsar 220F,220.0,Standard,2012.0,2015-03-22,Used,Kathmandu,54.0,14500.0,398,200000.0
Bajaj,Pulsar 220,220.0,Standard,2014.0,2015-03-22,Used,Madhyapur Thimi,60.0,11255.0,105,200000.0
